total_focos,ano,mes,estado
24,2024,4,RS
57,2024,4,SC
33,2024,4,SE
63,2024,4,SP
750,2024,4,TO
172,2024,5,AC
6,2024,5,AL
280,2024,5,AM
89,2024,5,AP
385,2024,5,BA
51,2024,5,CE
15,2024,5,DF
77,2024,5,ES
230,2024,5,GO
545,2024,5,MA
380,2024,5,MG
302,2024,5,MS
1996,2024,5,MT
238,2024,5,PA
25,2024,5,PB
36,2024,5,PE
259,2024,5,PI
142,2024,5,PR
100,2024,5,RJ
12,2024,5,RN
139,2024,5,RO
70,2024,5,RR
8,2024,5,RS
9,2024,5,SC
4,2024,5,SE
398,2024,5,SP
1943,2024,5,TO
192,2024,6,AC
3,2024,6,AL
303,2024,6,AM
105,2024,6,AP
452,2024,6,BA
139,2024,6,CE
24,2024,6,DF
112,2024,6,ES
260,2024,6,GO
1433,2024,6,MA
658,2024,6,MG
2737,2024,6,MS
2671,2024,6,MT
705,2024,6,PA
36,2024,6,PB
70,2024,6,PE
387,2024,6,PI
237,2024,6,PR
161,2024,6,RJ
34,2024,6,RN
606,2024,6,RO
312,2024,6,RR
80,2024,6,RS
132,2024,6,SC
532,2024,6,SP
2376,2024,6,TO
875,2024,7,AC
9,2024,7,AL
4413,2024,7,AM
148,2024,7,AP
675,2024,7,BA
291,2024,7,CE
56,2024,7,DF
147,2024,7,ES
495,2024,7,GO
3032,2024,7,MA
1208,2024,7,MG
1419,2024,7,MS
2472,2024,7,MT
3376,2024,7,PA
51,2024,7,PB
211,2024,7,PE
1016,2024,7,PI
217,2024,7,PR
146,2024,7,RJ
220,2024,7,RN
1925,2024,7,RO
298,2024,7,RR
279,2024,7,RS
247,2024,7,SC
10,2024,7,SE
499,2024,7,SP
2568,2024,7,TO
2725,2024,8,AC
26,2024,8,AL
10564,2024,8,AM
250,2024,8,AP
987,2024,8,BA
858,2024,8,CE
56,2024,8,DF
304,2024,8,ES
1120,2024,8,GO
4704,2024,8,MA
2495,2024,8,MG
4648,2024,8,MS
14617,2024,8,MT
13972,2024,8,PA
115,2024,8,PB
910,2024,8,PE
2519,2024,8,PI
1007,2024,8,PR
240,2024,8,RJ
353,2024,8,RN
5194,2024,8,RO
681,2024,8,RR
726,2024,8,RS
727,2024,8,SC
12,2024,8,SE
3612,2024,8,SP
4325,2024,8,TO
4330,2024,9,AC
24,2024,9,AL
7175,2024,9,AM
341,2024,9,AP
2853,2024,9,BA
1041,2024,9,CE
168,2024,9,DF
404,2024,9,ES
3111,2024,9,GO
5936,2024,9,MA
5096,2024,9,MG
1965,2024,9,MS
19964,2024,9,MT
17541,2024,9,PA
115,2024,9,PB
2205,2024,9,PE
4311,2024,9,PI
585,2024,9,PR
391,2024,9,RJ
435,2024,9,RN
3393,2024,9,RO
440,2024,9,RR
233,2024,9,RS
347,2024,9,SC
6,2024,9,SE
2522,2024,9,SP
8475,2024,9,TO
2090,2024,10,AC
33,2024,10,AL
2762,2024,10,AM
607,2024,10,AP
2233,2024,10,BA
1351,2024,10,CE
17,2024,10,DF
321,2024,10,ES
451,2024,10,GO
5257,2024,10,MA
1221,2024,10,MG
894,2024,10,MS
3814,2024,10,MT
7169,2024,10,PA
188,2024,10,PB
1282,2024,10,PE
2564,2024,10,PI
168,2024,10,PR
85,2024,10,RJ
158,2024,10,RN
1354,2024,10,RO
396,2024,10,RR
50,2024,10,RS
95,2024,10,SC
17,2024,10,SE
714,2024,10,SP
2343,2024,10,TO
356,2024,11,AC
50,2024,11,AL
1390,2024,11,AM
1225,2024,11,AP
328,2024,11,BA
2506,2024,11,CE
300,2024,11,ES
49,2024,11,GO
4337,2024,11,MA
159,2024,11,MG
60,2024,11,MS
435,2024,11,MT
9592,2024,11,PA
400,2024,11,PB
601,2024,11,PE
1592,2024,11,PI
39,2024,11,PR
15,2024,11,RJ
210,2024,11,RN
156,2024,11,RO
668,2024,11,RR
26,2024,11,RS
29,2024,11,SC
36,2024,11,SE
25,2024,11,SP
967,2024,11,TO
105,2024,12,AC
68,2024,12,AL
1118,2024,12,AM
151,2024,12,AP
466,2024,12,BA
2553,2024,12,CE
3,2024,12,DF
353,2024,12,ES
66,2024,12,GO
2738,2024,12,MA
107,2024,12,MG
55,2024,12,MS
451,2024,12,MT
3034,2024,12,PA
351,2024,12,PB
391,2024,12,PE
980,2024,12,PI
30,2024,12,PR
4,2024,12,RJ
171,2024,12,RN
59,2024,12,RO
414,2024,12,RR
23,2024,12,RS
19,2024,12,SC
57,2024,12,SE
41,2024,12,SP
478,2024,12,TO
185,2025,1,AC
49,2025,1,AL
1280,2025,1,AM
391,2025,1,AP
233,2025,1,BA
497,2025,1,CE
631,2025,1,ES
104,2025,1,GO
842,2025,1,MA
140,2025,1,MG
127,2025,1,MS
256,2025,1,MT
455,2025,1,PA
199,2025,1,PB
169,2025,1,PE
309,2025,1,PI
37,2025,1,PR
8,2025,1,RJ
73,2025,1,RN
119,2025,1,RO
487,2025,1,RR
75,2025,1,RS
75,2025,1,SC
52,2025,1,SE
66,2025,1,SP
627,2025,1,TO
132,2025,2,AC
47,2025,2,AL
468,2025,2,AM
388,2025,2,AP
231,2025,2,BA
143,2025,2,CE
1,2025,2,DF
343,2025,2,ES
66,2025,2,GO
527,2025,2,MA
187,2025,2,MG
124,2025,2,MS
239,2025,2,MT
490,2025,2,PA
185,2025,2,PB
76,2025,2,PE
206,2025,2,PI
57,2025,2,PR
45,2025,2,RJ
63,2025,2,RN
95,2025,2,RO
213,2025,2,RR
73,2025,2,RS
41,2025,2,SC
20,2025,2,SE
63,2025,2,SP
642,2025,2,TO
284,2025,3,AC
75,2025,3,AL
696,2025,3,AM
603,2025,3,AP
356,2025,3,BA
48,2025,3,CE
2,2025,3,DF
323,2025,3,ES
96,2025,3,GO
460,2025,3,MA
160,2025,3,MG
69,2025,3,MS
429,2025,3,MT
190,2025,3,PA
375,2025,3,PB
46,2025,3,PE
199,2025,3,PI
89,2025,3,PR
29,2025,3,RJ
125,2025,3,RN
57,2025,3,RO
675,2025,3,RR
93,2025,3,RS
131,2025,3,SC
42,2025,3,SE
34,2025,3,SP
895,2025,3,TO
103,2025,4,AC
35,2025,4,AL
619,2025,4,AM
203,2025,4,AP
335,2025,4,BA
29,2025,4,CE
102,2025,4,ES
45,2025,4,GO
521,2025,4,MA
113,2025,4,MG
23,2025,4,MS
222,2025,4,MT
147,2025,4,PA
78,2025,4,PB
61,2025,4,PE
184,2025,4,PI
33,2025,4,PR
1,2025,4,RJ
54,2025,4,RN
36,2025,4,RO
114,2025,4,RR
160,2025,4,RS
61,2025,4,SC
46,2025,4,SE
17,2025,4,SP
326,2025,4,TO
147,2025,5,AC
26,2025,5,AL
303,2025,5,AM
77,2025,5,AP
359,2025,5,BA
55,2025,5,CE
4,2025,5,DF
81,2025,5,ES
151,2025,5,GO
706,2025,5,MA
203,2025,5,MG
132,2025,5,MS
816,2025,5,MT
240,2025,5,PA
27,2025,5,PB
51,2025,5,PE
296,2025,5,PI
119,2025,5,PR
10,2025,5,RJ
22,2025,5,RN
46,2025,5,RO
84,2025,5,RR
133,2025,5,RS
132,2025,5,SC
8,2025,5,SE
60,2025,5,SP
1167,2025,5,TO
132,2025,6,AC
12,2025,6,AL
174,2025,6,AM
42,2025,6,AP
521,2025,6,BA
85,2025,6,CE
13,2025,6,DF
88,2025,6,ES
241,2025,6,GO
1202,2025,6,MA
349,2025,6,MG
135,2025,6,MS
1576,2025,6,MT
427,2025,6,PA
19,2025,6,PB
50,2025,6,PE
560,2025,6,PI
23,2025,6,PR
38,2025,6,RJ
73,2025,6,RN
65,2025,6,RO
38,2025,6,RR
25,2025,6,RS
17,2025,6,SC
2,2025,6,SE
55,2025,6,SP
1324,2025,6,TO
453,2025,7,AC
13,2025,7,AL
367,2025,7,AM
97,2025,7,AP
793,2025,7,BA
179,2025,7,CE
35,2025,7,DF
163,2025,7,ES
327,2025,7,GO
2724,2025,7,MA
615,2025,7,MG
251,2025,7,MS
1017,2025,7,MT
918,2025,7,PA
72,2025,7,PB
128,2025,7,PE
1348,2025,7,PI
292,2025,7,PR
73,2025,7,RJ
100,2025,7,RN
252,2025,7,RO
408,2025,7,RR
288,2025,7,RS
350,2025,7,SC
3,2025,7,SE
245,2025,7,SP
1749,2025,7,TO
791,2025,8,AC
9,2025,8,AL
2057,2025,8,AM
187,2025,8,AP
1377,2025,8,BA
410,2025,8,CE
75,2025,8,DF
235,2025,8,ES
892,2025,8,GO
4434,2025,8,MA
1469,2025,8,MG
251,2025,8,MS
2322,2025,8,MT
1422,2025,8,PA
148,2025,8,PB
448,2025,8,PE
2935,2025,8,PI
431,2025,8,PR
107,2025,8,RJ
327,2025,8,RN
878,2025,8,RO
382,2025,8,RR
467,2025,8,RS
289,2025,8,SC
6,2025,8,SE
494,2025,8,SP
2341,2025,8,TO
1131,2025,9,AC
11,2025,9,AL
1085,2025,9,AM
211,2025,9,AP
3400,2025,9,BA
876,2025,9,CE
70,2025,9,DF
226,2025,9,ES
1625,2025,9,GO
5392,2025,9,MA
2897,2025,9,MG
311,2025,9,MS
2294,2025,9,MT
3002,2025,9,PA
173,2025,9,PB
729,2025,9,PE
3365,2025,9,PI
447,2025,9,PR
84,2025,9,RJ
308,2025,9,RN
613,2025,9,RO
316,2025,9,RR
140,2025,9,RS
154,2025,9,SC
1011,2025,9,SP
3710,2025,9,TO
